interval_id,minimum_type,start_n,end_n,width,T,position,left_neighbor_T,right_neighbor_T
PILOT-B,weak,240000008956,240000008956,1,42,interior,94,57
PILOT-B,strict,240000008960,240000008960,1,38,interior,55,81
PILOT-B,weak,240000008960,240000008960,1,38,interior,55,81
PILOT-B,strict,240000008963,240000008963,1,63,interior,65,83
PILOT-B,weak,240000008963,240000008963,1,63,interior,65,83
PILOT-B,strict,240000008965,240000008965,1,51,interior,83,64
PILOT-B,weak,240000008965,240000008965,1,51,interior,83,64
PILOT-B,strict,240000008969,240000008969,1,40,interior,54,71
PILOT-B,weak,240000008969,240000008969,1,40,interior,54,71
PILOT-B,strict,240000008971,240000008971,1,55,interior,71,72
PILOT-B,weak,240000008971,240000008971,1,55,interior,71,72
PILOT-B,strict,240000008974,240000008974,1,39,interior,80,56
PILOT-B,weak,240000008974,240000008974,1,39,interior,80,56
PILOT-B,strict,240000008978,240000008978,1,31,interior,52,75
PILOT-B,weak,240000008978,240000008978,1,31,interior,52,75
PILOT-B,strict,240000008980,240000008980,1,40,interior,75,48
PILOT-B,weak,240000008980,240000008980,1,40,interior,75,48
PILOT-B,strict,240000008984,240000008984,1,32,interior,51,83
PILOT-B,weak,240000008984,240000008984,1,32,interior,51,83
PILOT-B,strict,240000008987,240000008987,1,52,interior,69,78
PILOT-B,weak,240000008987,240000008987,1,52,interior,69,78
PILOT-B,strict,240000008989,240000008989,1,55,interior,78,73
PILOT-B,weak,240000008989,240000008989,1,55,interior,78,73
PILOT-B,strict,240000008992,240000008992,1,50,interior,91,53
PILOT-B,weak,240000008992,240000008992,1,50,interior,91,53
PILOT-B,strict,240000008995,240000008995,1,51,interior,74,73
PILOT-B,weak,240000008995,240000008995,1,51,interior,74,73
PILOT-B,strict,240000008998,240000008998,1,32,interior,87,59
PILOT-B,weak,240000008998,240000008998,1,32,interior,87,59
PILOT-B,strict,240000009002,240000009002,1,36,interior,45,69
PILOT-B,weak,240000009002,240000009002,1,36,interior,45,69
PILOT-B,strict,240000009004,240000009004,1,35,interior,69,49
PILOT-B,weak,240000009004,240000009004,1,35,interior,69,49
PILOT-B,strict,240000009008,240000009008,1,36,interior,51,84
PILOT-B,weak,240000009008,240000009008,1,36,interior,51,84
PILOT-B,strict,240000009011,240000009011,1,54,interior,57,79
PILOT-B,weak,240000009011,240000009011,1,54,interior,57,79
PILOT-B,strict,240000009013,240000009013,1,45,interior,79,74
PILOT-B,weak,240000009013,240000009013,1,45,interior,79,74
PILOT-B,strict,240000009017,240000009017,1,56,interior,68,92
PILOT-B,weak,240000009017,240000009017,1,56,interior,68,92
PILOT-B,strict,240000009019,240000009019,1,51,interior,92,62
PILOT-B,weak,240000009019,240000009019,1,51,interior,92,62
PILOT-B,strict,240000009022,240000009022,1,37,interior,78,49
PILOT-B,weak,240000009022,240000009022,1,37,interior,78,49
PILOT-B,strict,240000009026,240000009026,1,33,interior,45,70
PILOT-B,weak,240000009026,240000009026,1,33,interior,45,70
PILOT-B,strict,240000009028,240000009028,1,36,interior,70,49
PILOT-B,weak,240000009028,240000009028,1,36,interior,70,49
PILOT-B,strict,240000009032,240000009032,1,35,interior,48,81
PILOT-B,weak,240000009032,240000009032,1,35,interior,48,81
PILOT-B,strict,240000009035,240000009035,1,43,interior,63,90
PILOT-B,weak,240000009035,240000009035,1,43,interior,63,90
PILOT-B,strict,240000009037,240000009037,1,46,interior,90,86
PILOT-B,weak,240000009037,240000009037,1,46,interior,90,86
PILOT-B,strict,240000009039,240000009039,1,64,interior,86,75
PILOT-B,weak,240000009039,240000009039,1,64,interior,86,75
PILOT-B,strict,240000009041,240000009041,1,51,interior,75,80
PILOT-B,weak,240000009041,240000009041,1,51,interior,75,80
PILOT-B,strict,240000009043,240000009043,1,55,interior,80,72
PILOT-B,weak,240000009043,240000009043,1,55,interior,80,72
PILOT-B,strict,240000009046,240000009046,1,34,interior,91,54
PILOT-B,weak,240000009046,240000009046,1,34,interior,91,54
PILOT-B,strict,240000009050,240000009050,1,32,interior,51,85
PILOT-B,weak,240000009050,240000009050,1,32,interior,51,85
PILOT-B,strict,240000009053,240000009053,1,41,interior,42,81
PILOT-B,weak,240000009053,240000009053,1,41,interior,42,81
PILOT-B,strict,240000009056,240000009056,1,40,interior,59,79
PILOT-B,weak,240000009056,240000009056,1,40,interior,59,79
PILOT-B,strict,240000009059,240000009059,1,49,interior,66,95
PILOT-B,weak,240000009059,240000009059,1,49,interior,66,95
PILOT-B,strict,240000009061,240000009061,1,55,interior,95,76
PILOT-B,weak,240000009061,240000009061,1,55,interior,95,76
PILOT-B,strict,240000009065,240000009065,1,48,interior,59,76
PILOT-B,weak,240000009065,240000009065,1,48,interior,59,76
PILOT-B,strict,240000009067,240000009067,1,43,interior,76,66
PILOT-B,weak,240000009067,240000009067,1,43,interior,76,66
PILOT-B,strict,240000009070,240000009070,1,35,interior,80,63
PILOT-B,weak,240000009070,240000009070,1,35,interior,80,63
PILOT-B,strict,240000009074,240000009074,1,42,interior,58,72
PILOT-B,weak,240000009074,240000009074,1,42,interior,58,72
PILOT-B,strict,240000009076,240000009076,1,43,interior,72,53
PILOT-B,weak,240000009076,240000009076,1,43,interior,72,53
PILOT-B,strict,240000009080,240000009080,1,37,interior,51,72
PILOT-B,weak,240000009080,240000009080,1,37,interior,51,72
PILOT-B,strict,240000009083,240000009083,1,48,interior,58,95
PILOT-B,weak,240000009083,240000009083,1,48,interior,58,95
PILOT-B,strict,240000009085,240000009085,1,40,interior,95,59
PILOT-B,weak,240000009085,240000009085,1,40,interior,95,59
PILOT-B,strict,240000009089,240000009089,1,55,interior,59,73
PILOT-B,weak,240000009089,240000009089,1,55,interior,59,73
PILOT-B,strict,240000009091,240000009091,1,56,interior,73,75
PILOT-B,weak,240000009091,240000009091,1,56,interior,73,75
PILOT-B,strict,240000009094,240000009094,1,42,interior,88,62
PILOT-B,weak,240000009094,240000009094,1,42,interior,88,62
PILOT-B,strict,240000009098,240000009098,1,30,interior,52,83
PILOT-B,weak,240000009098,240000009098,1,30,interior,52,83
PILOT-B,strict,240000009100,240000009100,1,42,interior,83,49
PILOT-B,weak,240000009100,240000009100,1,42,interior,83,49
PILOT-B,strict,240000009104,240000009104,1,32,interior,44,78
PILOT-B,weak,240000009104,240000009104,1,32,interior,44,78
PILOT-B,strict,240000009107,240000009107,1,41,interior,62,80
PILOT-B,weak,240000009107,240000009107,1,41,interior,62,80
PILOT-B,strict,240000009109,240000009109,1,57,interior,80,67
PILOT-B,weak,240000009109,240000009109,1,57,interior,80,67
PILOT-B,strict,240000009113,240000009113,1,52,interior,65,75
PILOT-B,weak,240000009113,240000009113,1,52,interior,65,75
PILOT-B,strict,240000009115,240000009115,1,45,interior,75,64
PILOT-B,weak,240000009115,240000009115,1,45,interior,75,64
PILOT-B,strict,240000009118,240000009118,1,35,interior,102,49
PILOT-B,weak,240000009118,240000009118,1,35,interior,102,49
PILOT-B,strict,240000009122,240000009122,1,39,interior,44,76
PILOT-B,weak,240000009122,240000009122,1,39,interior,44,76
PILOT-B,strict,240000009124,240000009124,1,30,interior,76,54
PILOT-B,weak,240000009124,240000009124,1,30,interior,76,54
PILOT-B,strict,240000009128,240000009128,1,34,interior,56,87
PILOT-B,weak,240000009128,240000009128,1,34,interior,56,87
PILOT-B,strict,240000009131,240000009131,1,43,interior,70,72
PILOT-B,weak,240000009131,240000009131,1,43,interior,70,72
PILOT-B,strict,240000009133,240000009133,1,53,interior,72,66
PILOT-B,weak,240000009133,240000009133,1,53,interior,72,66
PILOT-B,strict,240000009137,240000009137,1,51,interior,71,74
PILOT-B,weak,240000009137,240000009137,1,51,interior,71,74
PILOT-B,strict,240000009139,240000009139,1,52,interior,74,57
PILOT-B,weak,240000009139,240000009139,1,52,interior,74,57
PILOT-B,strict,240000009142,240000009142,1,45,interior,67,46
PILOT-B,weak,240000009142,240000009142,1,45,interior,67,46
PILOT-B,strict,240000009145,240000009145,1,38,interior,70,40
PILOT-B,weak,240000009145,240000009145,1,38,interior,70,40
PILOT-B,strict,240000009149,240000009149,1,45,interior,49,92
PILOT-B,weak,240000009149,240000009149,1,45,interior,49,92
PILOT-B,strict,240000009151,240000009151,1,40,interior,92,41
PILOT-B,weak,240000009151,240000009151,1,40,interior,92,41
PILOT-B,strict,240000009155,240000009155,1,43,interior,70,81
PILOT-B,weak,240000009155,240000009155,1,43,interior,70,81
PILOT-B,strict,240000009157,240000009157,1,50,interior,81,57
PILOT-B,weak,240000009157,240000009157,1,50,interior,81,57
PILOT-B,strict,240000009161,240000009161,1,53,interior,59,72
PILOT-B,weak,240000009161,240000009161,1,53,interior,59,72
PILOT-B,strict,240000009163,240000009163,1,39,interior,72,60
PILOT-B,weak,240000009163,240000009163,1,39,interior,72,60
PILOT-B,strict,240000009166,240000009166,1,36,interior,65,47
PILOT-B,weak,240000009166,240000009166,1,36,interior,65,47
PILOT-B,strict,240000009170,240000009170,1,35,interior,49,76
PILOT-B,weak,240000009170,240000009170,1,35,interior,49,76
PILOT-B,strict,240000009172,240000009172,1,40,interior,76,51
PILOT-B,weak,240000009172,240000009172,1,40,interior,76,51
PILOT-B,strict,240000009176,240000009176,1,33,interior,41,79
PILOT-B,weak,240000009176,240000009176,1,33,interior,41,79
PILOT-B,strict,240000009179,240000009179,1,53,interior,65,82
PILOT-B,weak,240000009179,240000009179,1,53,interior,65,82
PILOT-B,strict,240000009181,240000009181,1,44,interior,82,73
PILOT-B,weak,240000009181,240000009181,1,44,interior,82,73
PILOT-B,strict,240000009185,240000009185,1,49,interior,67,87
PILOT-B,weak,240000009185,240000009185,1,49,interior,67,87
PILOT-B,strict,240000009187,240000009187,1,47,interior,87,68
PILOT-B,weak,240000009187,240000009187,1,47,interior,87,68
PILOT-B,strict,240000009190,240000009190,1,37,interior,68,53
PILOT-B,weak,240000009190,240000009190,1,37,interior,68,53
PILOT-B,strict,240000009194,240000009194,1,46,interior,51,69
PILOT-B,weak,240000009194,240000009194,1,46,interior,51,69
PILOT-B,strict,240000009196,240000009196,1,37,interior,69,57
PILOT-B,weak,240000009196,240000009196,1,37,interior,69,57
PILOT-B,strict,240000009200,240000009200,1,42,interior,45,85
PILOT-B,weak,240000009200,240000009200,1,42,interior,45,85
PILOT-B,strict,240000009203,240000009203,1,39,interior,62,82
PILOT-B,weak,240000009203,240000009203,1,39,interior,62,82
PILOT-B,strict,240000009205,240000009205,1,51,interior,82,78
PILOT-B,weak,240000009205,240000009205,1,51,interior,82,78
PILOT-B,strict,240000009208,240000009208,1,60,interior,79,63
PILOT-B,weak,240000009208,240000009208,1,60,interior,79,63
PILOT-B,strict,240000009211,240000009211,1,46,interior,80,59
PILOT-B,weak,240000009211,240000009211,1,46,interior,80,59
PILOT-B,strict,240000009214,240000009214,1,43,interior,88,49
PILOT-B,weak,240000009214,240000009214,1,43,interior,88,49
PILOT-B,strict,240000009217,240000009217,1,43,interior,88,46
PILOT-B,weak,240000009217,240000009217,1,43,interior,88,46
PILOT-B,strict,240000009220,240000009220,1,38,interior,84,46
PILOT-B,weak,240000009220,240000009220,1,38,interior,84,46
PILOT-B,strict,240000009224,240000009224,1,42,interior,59,94
PILOT-B,weak,240000009224,240000009224,1,42,interior,59,94
PILOT-B,strict,240000009227,240000009227,1,62,interior,63,89
PILOT-B,weak,240000009227,240000009227,1,62,interior,63,89
PILOT-B,strict,240000009229,240000009229,1,51,interior,89,70
PILOT-B,weak,240000009229,240000009229,1,51,interior,89,70
PILOT-B,strict,240000009232,240000009232,1,59,interior,80,63
PILOT-B,weak,240000009232,240000009232,1,59,interior,80,63
PILOT-B,strict,240000009235,240000009235,1,45,interior,76,75
PILOT-B,weak,240000009235,240000009235,1,45,interior,76,75
PILOT-B,strict,240000009239,240000009239,1,45,interior,47,84
PILOT-B,weak,240000009239,240000009239,1,45,interior,47,84
PILOT-B,strict,240000009242,240000009242,1,41,interior,46,84
PILOT-B,weak,240000009242,240000009242,1,41,interior,46,84
PILOT-B,strict,240000009244,240000009244,1,33,interior,84,63
PILOT-B,weak,240000009244,240000009244,1,33,interior,84,63
PILOT-B,strict,240000009248,240000009248,1,34,interior,58,82
PILOT-B,weak,240000009248,240000009248,1,34,interior,58,82
PILOT-B,strict,240000009251,240000009251,1,54,interior,63,84
PILOT-B,weak,240000009251,240000009251,1,54,interior,63,84
PILOT-B,strict,240000009253,240000009253,1,35,interior,84,81
PILOT-B,weak,240000009253,240000009253,1,35,interior,84,81
PILOT-B,strict,240000009257,240000009257,1,51,interior,59,75
PILOT-B,weak,240000009257,240000009257,1,51,interior,59,75
PILOT-B,strict,240000009259,240000009259,1,54,interior,75,75
PILOT-B,weak,240000009259,240000009259,1,54,interior,75,75
PILOT-B,strict,240000009262,240000009262,1,31,interior,79,62
PILOT-B,weak,240000009262,240000009262,1,31,interior,79,62
PILOT-B,strict,240000009266,240000009266,1,32,interior,43,84
PILOT-B,weak,240000009266,240000009266,1,32,interior,43,84
PILOT-B,strict,240000009268,240000009268,1,42,interior,84,50
PILOT-B,weak,240000009268,240000009268,1,42,interior,84,50
PILOT-B,strict,240000009272,240000009272,1,41,interior,60,78
PILOT-B,weak,240000009272,240000009272,1,41,interior,60,78
PILOT-B,strict,240000009275,240000009275,1,46,interior,66,96
PILOT-B,weak,240000009275,240000009275,1,46,interior,66,96
PILOT-B,strict,240000009277,240000009277,1,49,interior,96,62
PILOT-B,weak,240000009277,240000009277,1,49,interior,96,62
PILOT-B,strict,240000009281,240000009281,1,48,interior,65,81
PILOT-B,weak,240000009281,240000009281,1,48,interior,65,81
PILOT-B,strict,240000009283,240000009283,1,46,interior,81,69
PILOT-B,weak,240000009283,240000009283,1,46,interior,81,69
PILOT-B,strict,240000009286,240000009286,1,46,interior,87,51
PILOT-B,weak,240000009286,240000009286,1,46,interior,87,51
PILOT-B,strict,240000009290,240000009290,1,42,interior,49,84
PILOT-B,weak,240000009290,240000009290,1,42,interior,49,84
PILOT-B,strict,240000009292,240000009292,1,41,interior,84,44
PILOT-B,weak,240000009292,240000009292,1,41,interior,84,44
PILOT-B,strict,240000009296,240000009296,1,45,interior,48,86
PILOT-B,weak,240000009296,240000009296,1,45,interior,48,86
PILOT-B,strict,240000009299,240000009299,1,53,interior,65,85
PILOT-B,weak,240000009299,240000009299,1,53,interior,65,85
PILOT-B,weak,240000009301,240000009301,1,61,interior,85,61
PILOT-B,weak,240000009302,240000009302,1,61,interior,61,75
PILOT-B,strict,240000009305,240000009305,1,48,interior,66,85
PILOT-B,weak,240000009305,240000009305,1,48,interior,66,85
PILOT-B,strict,240000009307,240000009307,1,52,interior,85,72
PILOT-B,weak,240000009307,240000009307,1,52,interior,85,72
PILOT-B,strict,240000009310,240000009310,1,38,interior,88,51
PILOT-B,weak,240000009310,240000009310,1,38,interior,88,51
PILOT-B,strict,240000009313,240000009313,1,39,interior,68,44
PILOT-B,weak,240000009313,240000009313,1,39,interior,68,44
PILOT-B,strict,240000009316,240000009316,1,33,interior,87,50
PILOT-B,weak,240000009316,240000009316,1,33,interior,87,50
PILOT-B,strict,240000009320,240000009320,1,23,interior,47,76
PILOT-B,weak,240000009320,240000009320,1,23,interior,47,76
PILOT-B,strict,240000009323,240000009323,1,55,interior,64,93
PILOT-B,weak,240000009323,240000009323,1,55,interior,64,93
PILOT-B,strict,240000009325,240000009325,1,52,interior,93,64
PILOT-B,weak,240000009325,240000009325,1,52,interior,93,64
PILOT-B,strict,240000009329,240000009329,1,53,interior,61,81
PILOT-B,weak,240000009329,240000009329,1,53,interior,61,81
PILOT-B,strict,240000009331,240000009331,1,51,interior,81,68
PILOT-B,weak,240000009331,240000009331,1,51,interior,81,68
PILOT-B,strict,240000009334,240000009334,1,34,interior,66,55
PILOT-B,weak,240000009334,240000009334,1,34,interior,66,55
PILOT-B,strict,240000009338,240000009338,1,31,interior,36,74
PILOT-B,weak,240000009338,240000009338,1,31,interior,36,74
PILOT-B,strict,240000009341,240000009341,1,47,interior,52,84
PILOT-B,weak,240000009341,240000009341,1,47,interior,52,84
PILOT-B,strict,240000009344,240000009344,1,47,interior,53,82
PILOT-B,weak,240000009344,240000009344,1,47,interior,53,82
PILOT-B,strict,240000009347,240000009347,1,63,interior,64,105
PILOT-B,weak,240000009347,240000009347,1,63,interior,64,105
PILOT-B,strict,240000009349,240000009349,1,40,interior,105,72
PILOT-B,weak,240000009349,240000009349,1,40,interior,105,72
PILOT-B,strict,240000009353,240000009353,1,55,interior,72,80
PILOT-B,weak,240000009353,240000009353,1,55,interior,72,80
PILOT-B,strict,240000009355,240000009355,1,56,interior,80,73
PILOT-B,weak,240000009355,240000009355,1,56,interior,80,73
PILOT-B,strict,240000009358,240000009358,1,38,interior,80,52
PILOT-B,weak,240000009358,240000009358,1,38,interior,80,52
PILOT-B,weak,240000009361,240000009361,1,45,interior,87,45
PILOT-B,weak,240000009362,240000009362,1,45,interior,45,89
PILOT-B,strict,240000009364,240000009364,1,34,interior,89,48
PILOT-B,weak,240000009364,240000009364,1,34,interior,89,48
PILOT-B,strict,240000009368,240000009368,1,36,interior,47,62
PILOT-B,weak,240000009368,240000009368,1,36,interior,47,62
PILOT-B,strict,240000009371,240000009371,1,56,interior,71,86
PILOT-B,weak,240000009371,240000009371,1,56,interior,71,86
PILOT-B,strict,240000009373,240000009373,1,54,interior,86,70
PILOT-B,weak,240000009373,240000009373,1,54,interior,86,70
PILOT-B,strict,240000009377,240000009377,1,53,interior,65,73
PILOT-B,weak,240000009377,240000009377,1,53,interior,65,73
PILOT-B,strict,240000009379,240000009379,1,62,interior,73,78
PILOT-B,weak,240000009379,240000009379,1,62,interior,73,78
PILOT-B,strict,240000009382,240000009382,1,36,interior,89,58
PILOT-B,weak,240000009382,240000009382,1,36,interior,89,58
PILOT-B,strict,240000009386,240000009386,1,38,interior,55,70
PILOT-B,weak,240000009386,240000009386,1,38,interior,55,70
PILOT-B,strict,240000009389,240000009389,1,36,interior,45,94
PILOT-B,weak,240000009389,240000009389,1,36,interior,45,94
PILOT-B,strict,240000009392,240000009392,1,30,interior,41,66
PILOT-B,weak,240000009392,240000009392,1,30,interior,41,66
PILOT-B,strict,240000009395,240000009395,1,44,interior,63,89
PILOT-B,weak,240000009395,240000009395,1,44,interior,63,89
PILOT-B,strict,240000009397,240000009397,1,45,interior,89,73
PILOT-B,weak,240000009397,240000009397,1,45,interior,89,73
PILOT-B,strict,240000009399,240000009399,1,63,interior,73,67
PILOT-B,weak,240000009399,240000009399,1,63,interior,73,67
PILOT-B,strict,240000009401,240000009401,1,50,interior,67,72
PILOT-B,weak,240000009401,240000009401,1,50,interior,67,72
