n,panel_role,rank,prime,all_obstruction_frequency,canonical_obstruction_frequency,losing_pair_count,coverage_numerator,coverage_denominator,coverage_decimal
240000004802,LOW_TAIL,24,271,3,1,389,3,389,0.007712082262211
240000004802,LOW_TAIL,25,463,3,1,389,3,389,0.007712082262211
240000004802,LOW_TAIL,26,743,3,0,389,3,389,0.007712082262211
240000004802,LOW_TAIL,27,139,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,28,283,2,1,389,2,389,0.005141388174807
240000004802,LOW_TAIL,29,367,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,30,383,2,1,389,2,389,0.005141388174807
240000004802,LOW_TAIL,31,439,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,32,503,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,33,571,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,34,647,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,35,1451,2,0,389,2,389,0.005141388174807
240000004802,LOW_TAIL,36,2203,2,1,389,2,389,0.005141388174807
240000004802,LOW_TAIL,37,12967,2,2,389,2,389,0.005141388174807
240000004802,LOW_TAIL,38,107,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,39,151,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,40,211,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,41,227,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,42,239,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,43,251,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,44,307,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,45,311,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,46,331,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,47,347,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,48,431,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,49,467,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,50,479,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,51,487,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,52,491,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,53,499,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,54,547,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,55,599,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,56,607,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,57,619,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,58,643,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,59,719,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,60,739,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,61,811,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,62,827,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,63,839,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,64,947,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,65,1051,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,66,1091,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,67,1187,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,68,1291,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,69,1319,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,70,1447,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,71,1471,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,72,1499,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,73,1511,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,74,1571,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,75,1583,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,76,1607,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,77,1667,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,78,2083,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,79,2099,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,80,2239,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,81,2243,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,82,2287,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,83,2347,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,84,2503,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,85,2663,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,86,2851,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,87,3019,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,88,3319,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,89,3463,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,90,4051,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,91,4079,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,92,4091,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,93,4111,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,94,4567,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,95,4591,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,96,4703,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,97,4723,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,98,4783,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,99,4931,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,100,5003,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,101,5107,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,102,5147,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,103,5347,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,104,5387,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,105,5443,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,106,5743,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,107,6211,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,108,6343,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,109,6907,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,110,7019,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,111,7603,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,112,7607,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,113,9631,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,114,10163,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,115,11351,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,116,11519,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,117,12347,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,118,12583,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,119,12611,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,120,13007,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,121,13291,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,122,13711,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,123,13999,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,124,14407,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,125,16139,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,126,17839,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,127,18583,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,128,19079,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,129,21683,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,130,24611,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,131,24919,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,132,25219,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,133,27967,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,134,30071,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,135,30431,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,136,32083,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,137,33547,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,138,33967,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,139,37987,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,140,41231,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,141,42703,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,142,46559,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,143,47303,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,144,51283,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,145,52027,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,146,54851,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,147,56999,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,148,57923,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,149,62507,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,150,64627,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,151,64763,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,152,65687,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,153,69431,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,154,79159,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,155,89767,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,156,106867,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,157,110119,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,158,110567,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,159,112207,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,160,113327,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,161,121267,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,162,121487,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,163,126031,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,164,142903,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,165,176711,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,166,180959,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,167,187559,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,168,224047,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,169,235519,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,170,339679,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,171,375707,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,172,387187,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,173,393103,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,174,420331,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,175,433571,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,176,446503,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,177,477863,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,178,528631,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,179,643403,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,180,664019,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,181,729643,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,182,788167,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,183,854299,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,184,856627,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,185,885959,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,186,1045903,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,187,1128371,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,188,1153247,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,189,1193443,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,190,1301099,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,191,1339087,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,192,1447219,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,193,1463611,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,194,1509059,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,195,1792979,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,196,1954111,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,197,2121667,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,198,2126147,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,199,2142923,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,200,2147051,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,201,2304059,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,202,2358859,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,203,2615779,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,204,2904667,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,205,3192571,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,206,3202231,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,207,3412567,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,208,3416663,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,209,4044743,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,210,4115791,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,211,4202687,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,212,4365859,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,213,5322991,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,214,5600303,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,215,5919787,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,216,6470831,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,217,6619643,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,218,7455671,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,219,7467871,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,220,7989199,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,221,11164943,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,222,13101863,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,223,13957591,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,224,13997611,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,225,14171551,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,226,15933479,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,227,15980623,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,228,16277363,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,229,16804367,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,230,17056411,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,231,17346283,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,232,17652251,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,233,18083183,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,234,21675419,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,235,23842639,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,236,27900487,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,237,29861987,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,238,33955847,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,239,36463067,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,240,36496351,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,241,38041027,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,242,39331367,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,243,40567951,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,244,42916787,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,245,42979087,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,246,44274299,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,247,44316871,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,248,47443471,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,249,50661491,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,250,60388291,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,251,68434879,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,252,68767747,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,253,73021139,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,254,79312619,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,255,84136463,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,256,88954783,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,257,94142123,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,258,97245367,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,259,97939487,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,260,108042091,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,261,112411219,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,262,117524807,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,263,130718923,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,264,142495291,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,265,145007227,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,266,149062259,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,267,177777779,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,268,194172751,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,269,198019303,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,270,205333223,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,271,211254803,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,272,221991911,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,273,245865779,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,274,247422667,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,275,316170319,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,276,316481779,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,277,330578519,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,278,343640543,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,279,355890911,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,280,393419107,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,281,422526799,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,282,468305471,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,283,474305159,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,284,531568379,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,285,567611131,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,286,593645911,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,287,605828611,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,288,645161303,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,289,864986431,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,290,869565211,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,291,888888887,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,292,993319471,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,293,1070338679,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,294,1114268227,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,295,1304344879,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,296,1392241007,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,297,1572186719,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,298,1591862011,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,299,1818145619,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,300,1931656871,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,301,2142856519,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,302,2264150803,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,303,2720095951,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,304,2917136507,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,305,3695519059,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,306,4137928063,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,307,4250734231,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,308,4799999783,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,309,6982747483,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,310,7055024971,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,311,7309115819,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,312,7958831759,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,313,7961255507,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,314,7999991651,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,315,7999997483,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,316,8000000087,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,317,14975785543,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,318,14999999323,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,319,17453281663,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,320,17456824603,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,321,19999601819,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,322,19999837639,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,323,19999956103,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,324,23389648699,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,325,23859360271,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,326,23883774331,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,327,29237060327,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,328,30000000431,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,329,30000000587,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,330,39978464419,1,0,389,1,389,0.002570694087404
240000004802,LOW_TAIL,331,43641487007,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,332,43706047247,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,333,60000001199,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,334,114769825787,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,335,114769825799,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,336,116883674507,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,337,116948244587,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,338,119418871667,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,339,119877922247,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,340,119877932087,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,341,119935432007,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,342,119995109747,1,1,389,1,389,0.002570694087404
240000004802,LOW_TAIL,343,119999009927,1,1,389,1,389,0.002570694087404
